ind_num,ID,year_collected,continent,mainland_island,galapagos_other,island_group,galapagos_island,finch_beak,flower_num,petal_length,petal_length_log,petal_length_sqr,country,province_state,location,latitude,longitude,scale,Herbarium,collection.date,collector,collection.no,Coordinate.notes,Measurer_note
737,24a,1927,South America,island,Galapagos,Galapagos Islands,Santiago,1,2,6,1.791759469,2.449489743,Ecuador,NA,James Island (Santiago Island),-0.2612672,-90.7093263,18.2528,HUH,Feb,NA,24a,NA,NA
738,932,1999,South America,island,other,Leeward Antilles,NA,NA,1,14.917,2.702501502,3.862253228,Netherlands,NA,"Bonaire island, Nikiboko: around the house on Kaya Pos di Amor",12.1487837,-68.2640308,18.2528,HUH,4-Mar,"A.S.J van Proosdij, B.P van de Riet, S.A.L Zander",932,Coordinates for Kaya Pos di Amor,NA
739,932,1999,South America,island,other,Leeward Antilles,NA,NA,2,19.755,2.983406624,4.444659717,Netherlands,NA,"Bonaire island, Nikiboko: around the house on Kaya Pos di Amor",12.1487837,-68.2640308,18.2528,HUH,4-Mar,"A.S.J van Proosdij, B.P van de Riet, S.A.L Zander",932,Coordinates for Kaya Pos di Amor,NA
740,932,1999,South America,island,other,Leeward Antilles,NA,NA,3,18.343,2.90924803,4.282872868,Netherlands,NA,"Bonaire island, Nikiboko: around the house on Kaya Pos di Amor",12.1487837,-68.2640308,18.2528,HUH,4-Mar,"A.S.J van Proosdij, B.P van de Riet, S.A.L Zander",932,Coordinates for Kaya Pos di Amor,NA
741,98,1901,South America,island,other,NA,NA,NA,1,15.114,2.715621467,3.887672826,Venezuela,Nueva Esparta,Island of Margarita,11.0205575,-64.0927449,18.2528,HUH,20-Jul,"O.O Miller, J.R Johnston",98,NA,NA
742,98,1901,South America,island,other,Isla de Margarita,NA,NA,2,20.715,3.030858076,4.551373419,Venezuela,Nueva Esparta,Island of Margarita,11.0205575,-64.0927449,18.2528,HUH,20-Jul,"O.O Miller, J.R Johnston",98,NA,NA
743,5150,1935,South America,mainland,NA,NA,NA,NA,1,21.7,3.077312261,4.65832588,Venezuela,Anzoátegui,"Roadside at outskirts of the city, Guanta",10.2353946,-64.5936964,18.2528,HUH,20-Aug,David Potter,5150,NA,only flower
744,10180,1922,South America,island,other,Isla de Margarita,NA,NA,1,22.345,3.106602582,4.72704982,Venezuela,Nueva Esparta,"Playa de Cabo Blanco, on sandy beach",11.1275149,-63.8478552,18.2528,HUH,20-Feb,H. Pittier,10180,NA,NA
745,10180,1922,South America,island,other,Isla de Margarita,NA,NA,2,15.888,2.765564107,3.985975414,Venezuela,Nueva Esparta,"Playa de Cabo Blanco, on sandy beach",11.1275149,-63.8478552,18.2528,HUH,20-Feb,H. Pittier,10180,NA,NA
746,12323,1945,South America,mainland,NA,NA,NA,NA,1,22.344,3.106557829,4.726944045,Venezuela ,Falcon,Coquina sandstone desert. Bahia boca de las piedras. Península de Paraguaná.,NA,NA,18.2528,HUH,17-Oct,D.S Correll,12323,"Can't find ""Bahia boca de las piedras""",NA
747,12323,1945,South America,mainland,NA,NA,NA,NA,2,18.85,2.936512914,4.341658669,Venezuela ,Falcon,Coquina sandstone desert. Bahia boca de las piedras. Península de Paraguaná.,NA,NA,18.2528,HUH,17-Oct,D.S Correll,12323,"Can't find ""Bahia boca de las piedras""",NA
748,12323,1945,South America,mainland,NA,NA,NA,NA,3,20.292,3.01022672,4.504664249,Venezuela ,Falcon,Coquina sandstone desert. Bahia boca de las piedras. Península de Paraguaná.,NA,NA,18.2528,HUH,17-Oct,D.S Correll,12323,"Can't find ""Bahia boca de las piedras""",NA
749,2174245,1951,South America,island,other,Margarita,NA,NA,1,12.638,2.536708148,3.554996484,Venezuela,Nueva Esparta,Las Piedras,10.902605,-64.089369,21.2513,Smithsonian,9-Dec-51,"Gines, Bro.",2804,NA,NA
750,2174522,1953,South America,island,other,Margarita,NA,NA,1,18.432,2.914088285,4.293250517,Venezuela,Nueva Esparta,El Agua,11.142051,-63.867216,21.2513,Smithsonian,1 Aug 1953 to 31 Aug 1953,"Gines, Bro.",3322,NA,NA
