ind_num,ID,year_collected,continent,mainland_island,galapagos_other,island_group,galapagos_island,finch_beak,leaf_num,leaf_length,number_of_leaflets,country,province_state,location,latitude,longitude,scale,herbarium,date,collector,collection.no,coordinate.notes,measurer_note,leaf_length_log,leaf_length_sqr
896,CDRS_9051,1998,South America,island,Galapagos,Galapagos,Fernandina,1,9,13.56,14,Ecuador,Galapagos,Cabo Douglas,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,2.607124283,3.682390528
897,CDRS_9051,1998,South America,island,Galapagos,Galapagos,Fernandina,1,10,22.64,14,Ecuador,Galapagos,Cabo Douglas,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,3.119718253,4.758150901
898,CDRS_9431,1999,South America,island,Galapagos,Galapagos,Espanola,0,1,32.84,14,Ecuador,Galapagos,Punta Cevallos,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,3.491647285,5.730619513
899,CDRS_9431,1999,South America,island,Galapagos,Galapagos,Espanola,0,2,24.55,14,Ecuador,Galapagos,Punta Cevallos,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,3.200711854,4.954795657
900,CDRS_9431,1999,South America,island,Galapagos,Galapagos,Espanola,0,3,20.16,14,Ecuador,Galapagos,Punta Cevallos,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,3.003700443,4.489988864
901,CDRS_9431,1999,South America,island,Galapagos,Galapagos,Espanola,0,4,27.73,14,Ecuador,Galapagos,Punta Cevallos,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,3.32251486,5.265928218
902,CDRS_9431,1999,South America,island,Galapagos,Galapagos,Espanola,0,5,17.9,14,Ecuador,Galapagos,Punta Cevallos,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,2.884800713,4.23083916
903,CDRS_9431,1999,South America,island,Galapagos,Galapagos,Espanola,0,6,32.05,14,Ecuador,Galapagos,Punta Cevallos,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,3.467297183,5.661271942
904,CDRS_9431,1999,South America,island,Galapagos,Galapagos,Espanola,0,7,39.84,14,Ecuador,Galapagos,Punta Cevallos,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,3.684871433,6.311893535
905,CDRS_9431,1999,South America,island,Galapagos,Galapagos,Espanola,0,8,37.96,14,Ecuador,Galapagos,Punta Cevallos,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,3.636532974,6.16116872
906,CDRS_9431,1999,South America,island,Galapagos,Galapagos,Espanola,0,9,33.25,14,Ecuador,Galapagos,Punta Cevallos,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,3.504054767,5.766281297
907,CDRS_9431,1999,South America,island,Galapagos,Galapagos,Espanola,0,10,16.82,14,Ecuador,Galapagos,Punta Cevallos,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,2.822568655,4.101219331
908,CDRS_9780,1999,South America,island,Galapagos,Galapagos,Daphne Mayor,1,1,27.05,18,Ecuador,Galapagos,Crater,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,3.297687005,5.20096145
909,CDRS_9780,1999,South America,island,Galapagos,Galapagos,Daphne Mayor,1,2,19.71,18,Ecuador,Galapagos,Crater,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,2.981126121,4.439594576
910,CDRS_9780,1999,South America,island,Galapagos,Galapagos,Daphne Mayor,1,3,33.36,18,Ecuador,Galapagos,Crater,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,3.507357577,5.775811631
911,CDRS_9780,1999,South America,island,Galapagos,Galapagos,Daphne Mayor,1,4,17.97,18,Ecuador,Galapagos,Crater,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,2.888703701,4.239103679
912,CDRS_9780,1999,South America,island,Galapagos,Galapagos,Daphne Mayor,1,5,19.44,18,Ecuador,Galapagos,Crater,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,2.967332799,4.409081537
913,CDRS_9780,1999,South America,island,Galapagos,Galapagos,Daphne Mayor,1,6,22.79,18,Ecuador,Galapagos,Crater,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,3.126321843,4.773887305
914,CDRS_9780,1999,South America,island,Galapagos,Galapagos,Daphne Mayor,1,7,13.89,18,Ecuador,Galapagos,Crater,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,2.631169157,3.726929031
915,CDRS_9780,1999,South America,island,Galapagos,Galapagos,Daphne Mayor,1,8,26.07,18,Ecuador,Galapagos,Crater,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,3.260785228,5.105878964
916,CDRS_9780,1999,South America,island,Galapagos,Galapagos,Daphne Mayor,1,9,20.71,18,Ecuador,Galapagos,Crater,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,3.030616675,4.550824101
917,CDRS_9780,1999,South America,island,Galapagos,Galapagos,Daphne Mayor,1,10,20.72,18,Ecuador,Galapagos,Crater,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,3.031099417,4.551922671
918,CDRS_9850,1999,South America,island,Galapagos,Galapagos,Guy Fawkes Oeste,1,1,17.83,14,Ecuador,Galapagos,NA,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,2.880882432,4.222558466
919,CDRS_9850,1999,South America,island,Galapagos,Galapagos,Guy Fawkes Oeste,1,2,15.36,14,Ecuador,Galapagos,NA,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,2.731766728,3.919183588
920,CDRS_9850,1999,South America,island,Galapagos,Galapagos,Guy Fawkes Oeste,1,3,13.08,14,Ecuador,Galapagos,NA,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,2.571084346,3.616628264
921,CDRS_9850,1999,South America,island,Galapagos,Galapagos,Guy Fawkes Oeste,1,4,26.46,14,Ecuador,Galapagos,NA,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,3.275634159,5.14392846
922,CDRS_9850,1999,South America,island,Galapagos,Galapagos,Guy Fawkes Oeste,1,5,20.09,14,Ecuador,Galapagos,NA,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,3.000222179,4.482186966
923,CDRS_9850,1999,South America,island,Galapagos,Galapagos,Guy Fawkes Oeste,1,6,18.11,14,Ecuador,Galapagos,NA,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,2.896464272,4.255584566
924,CDRS_9850,1999,South America,island,Galapagos,Galapagos,Guy Fawkes Oeste,1,7,17.37,14,Ecuador,Galapagos,NA,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,2.85474458,4.167733197
925,CDRS_9850,1999,South America,island,Galapagos,Galapagos,Guy Fawkes Oeste,1,8,23.53,14,Ecuador,Galapagos,NA,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,3.158276203,4.850773134
926,CDRS_9850,1999,South America,island,Galapagos,Galapagos,Guy Fawkes Oeste,1,9,13.3,14,Ecuador,Galapagos,NA,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,2.587764035,3.646916506
927,CDRS_9850,1999,South America,island,Galapagos,Galapagos,Guy Fawkes Oeste,1,10,23.19,14,Ecuador,Galapagos,NA,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,3.143721151,4.815599651
928,CDRS_9961,1999,South America,island,Galapagos,Galapagos,Plaza Norte,1,1,18.64,14,Ecuador,Galapagos,NA,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,2.925309809,4.317406629
929,CDRS_9961,1999,South America,island,Galapagos,Galapagos,Plaza Norte,1,2,10.54,14,Ecuador,Galapagos,NA,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,2.355177543,3.246536616
930,CDRS_9961,1999,South America,island,Galapagos,Galapagos,Plaza Norte,1,3,33.48,14,Ecuador,Galapagos,NA,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,3.510948246,5.786190457
931,CDRS_9961,1999,South America,island,Galapagos,Galapagos,Plaza Norte,1,4,16.62,14,Ecuador,Galapagos,NA,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,2.810606789,4.076763422
932,CDRS_9961,1999,South America,island,Galapagos,Galapagos,Plaza Norte,1,5,22.59,14,Ecuador,Galapagos,NA,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,3.11750733,4.752893855
933,CDRS_9961,1999,South America,island,Galapagos,Galapagos,Plaza Norte,1,6,32.47,14,Ecuador,Galapagos,NA,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,3.480316586,5.698245344
934,CDRS_9961,1999,South America,island,Galapagos,Galapagos,Plaza Norte,1,7,19.56,14,Ecuador,Galapagos,NA,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,2.973486665,4.422668877
935,CDRS_9961,1999,South America,island,Galapagos,Galapagos,Plaza Norte,1,8,28.18,14,Ecuador,Galapagos,NA,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,3.338612506,5.308483776
936,CDRS_9961,1999,South America,island,Galapagos,Galapagos,Plaza Norte,1,9,16.56,14,Ecuador,Galapagos,NA,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,2.806990149,4.06939799
937,CDRS_9961,1999,South America,island,Galapagos,Galapagos,Plaza Norte,1,10,19.53,14,Ecuador,Galapagos,NA,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,2.971951745,4.419275959
938,CDRS_9974,1999,South America,island,Galapagos,Galapagos,Plaza Sur,1,1,15.3,14,Ecuador,Galapagos,NA,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,2.727852828,3.911521443
939,CDRS_9974,1999,South America,island,Galapagos,Galapagos,Plaza Sur,1,2,15.49,14,Ecuador,Galapagos,NA,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,2.740194654,3.935733731
940,CDRS_9974,1999,South America,island,Galapagos,Galapagos,Plaza Sur,1,3,14.47,14,Ecuador,Galapagos,NA,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,2.672077541,3.80394532
941,CDRS_9974,1999,South America,island,Galapagos,Galapagos,Plaza Sur,1,4,20.31,14,Ecuador,Galapagos,NA,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,3.011113376,4.506661736
942,CDRS_9974,1999,South America,island,Galapagos,Galapagos,Plaza Sur,1,5,17.36,14,Ecuador,Galapagos,NA,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,2.854168709,4.166533331
943,CDRS_9974,1999,South America,island,Galapagos,Galapagos,Plaza Sur,1,6,10.2,14,Ecuador,Galapagos,NA,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,2.32238772,3.193743885
944,CDRS_9974,1999,South America,island,Galapagos,Galapagos,Plaza Sur,1,7,15.7,14,Ecuador,Galapagos,NA,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,2.753660712,3.962322551
945,CDRS_9974,1999,South America,island,Galapagos,Galapagos,Plaza Sur,1,8,11.24,14,Ecuador,Galapagos,NA,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,2.419478844,3.352610923
946,CDRS_9974,1999,South America,island,Galapagos,Galapagos,Plaza Sur,1,9,13.62,14,Ecuador,Galapagos,NA,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,2.611539301,3.690528417
947,CDRS_9974,1999,South America,island,Galapagos,Galapagos,Plaza Sur,1,10,16.28,14,Ecuador,Galapagos,NA,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,2.789937361,4.0348482
948,CDRS_12628,2001,South America,island,Galapagos,Galapagos,Santiago,1,1,30.26,14,Ecuador,Galapagos,Bainbridge,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,3.409826708,5.500909016
949,CDRS_12628,2001,South America,island,Galapagos,Galapagos,Santiago,1,2,18.8,14,Ecuador,Galapagos,Bainbridge,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,2.93385687,4.335896678
950,CDRS_12628,2001,South America,island,Galapagos,Galapagos,Santiago,1,3,20.09,14,Ecuador,Galapagos,Bainbridge,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,3.000222179,4.482186966
951,CDRS_12628,2001,South America,island,Galapagos,Galapagos,Santiago,1,4,18.64,14,Ecuador,Galapagos,Bainbridge,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,2.925309809,4.317406629
952,CDRS_12628,2001,South America,island,Galapagos,Galapagos,Santiago,1,5,18.41,14,Ecuador,Galapagos,Bainbridge,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,2.912893995,4.290687591
953,CDRS_12628,2001,South America,island,Galapagos,Galapagos,Santiago,1,6,21.59,14,Ecuador,Galapagos,Bainbridge,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,3.072230245,4.646504062
954,CDRS_12628,2001,South America,island,Galapagos,Galapagos,Santiago,1,7,35.95,14,Ecuador,Galapagos,Bainbridge,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,3.582129084,5.995831886
955,CDRS_12628,2001,South America,island,Galapagos,Galapagos,Santiago,1,8,29.93,14,Ecuador,Galapagos,Bainbridge,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,3.398861322,5.470831747
956,CDRS_12628,2001,South America,island,Galapagos,Galapagos,Santiago,1,9,38.52,14,Ecuador,Galapagos,Bainbridge,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,3.651177587,6.20644826
957,CDRS_12628,2001,South America,island,Galapagos,Galapagos,Santiago,1,10,22.35,14,Ecuador,Galapagos,Bainbridge,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,3.106826321,4.727578661
958,CDRS_13743,2002,South America,island,Galapagos,Galapagos,Santa Cruz,1,1,15.44,14,Ecuador,Galapagos,Puerto Ayora,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,2.736961545,3.929376541
959,CDRS_13743,2002,South America,island,Galapagos,Galapagos,Santa Cruz,1,2,25.6,14,Ecuador,Galapagos,Puerto Ayora,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,3.242592351,5.059644256
960,CDRS_13743,2002,South America,island,Galapagos,Galapagos,Santa Cruz,1,3,39.89,14,Ecuador,Galapagos,Puerto Ayora,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,3.686125666,6.31585307
961,CDRS_13743,2002,South America,island,Galapagos,Galapagos,Santa Cruz,1,4,34.24,14,Ecuador,Galapagos,Puerto Ayora,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,3.533394551,5.851495535
962,CDRS_13743,2002,South America,island,Galapagos,Galapagos,Santa Cruz,1,5,36.91,14,Ecuador,Galapagos,Puerto Ayora,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,3.608482517,6.075360072
963,CDRS_13743,2002,South America,island,Galapagos,Galapagos,Santa Cruz,1,6,42.29,14,Ecuador,Galapagos,Puerto Ayora,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,3.744550651,6.503076195
964,CDRS_13743,2002,South America,island,Galapagos,Galapagos,Santa Cruz,1,7,30.22,14,Ecuador,Galapagos,Puerto Ayora,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,3.408503957,5.497272051
965,CDRS_13743,2002,South America,island,Galapagos,Galapagos,Santa Cruz,1,8,25.15,14,Ecuador,Galapagos,Puerto Ayora,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,3.224857897,5.014977567
966,CDRS_13743,2002,South America,island,Galapagos,Galapagos,Santa Cruz,1,9,14.89,14,Ecuador,Galapagos,Puerto Ayora,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,2.700689847,3.858756276
967,CDRS_13743,2002,South America,island,Galapagos,Galapagos,Santa Cruz,1,10,15.16,14,Ecuador,Galapagos,Puerto Ayora,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,2.71866038,3.893584467
968,CDRS_13775,1998,South America,island,Galapagos,Galapagos,San Cristobal,0,1,24.32,14,Ecuador,Galapagos,Cerro Punta Pitt,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,3.191299057,4.931531202
969,CDRS_13775,1998,South America,island,Galapagos,Galapagos,San Cristobal,0,2,23.45,14,Ecuador,Galapagos,Cerro Punta Pitt,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,3.154870495,4.842520005
970,CDRS_13775,1998,South America,island,Galapagos,Galapagos,San Cristobal,0,3,26.5,14,Ecuador,Galapagos,Cerro Punta Pitt,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,3.277144733,5.14781507
971,CDRS_13775,1998,South America,island,Galapagos,Galapagos,San Cristobal,0,4,28.58,14,Ecuador,Galapagos,Cerro Punta Pitt,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,3.352707173,5.346026562
972,CDRS_13775,1998,South America,island,Galapagos,Galapagos,San Cristobal,0,5,24.1,14,Ecuador,Galapagos,Cerro Punta Pitt,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,3.18221184,4.909175083
973,CDRS_13775,1998,South America,island,Galapagos,Galapagos,San Cristobal,0,6,11.65,14,Ecuador,Galapagos,Cerro Punta Pitt,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,2.45530618,3.413209633
974,CDRS_13775,1998,South America,island,Galapagos,Galapagos,San Cristobal,0,7,23.54,14,Ecuador,Galapagos,Cerro Punta Pitt,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,3.158701102,4.851803788
975,CDRS_13775,1998,South America,island,Galapagos,Galapagos,San Cristobal,0,8,12.73,14,Ecuador,Galapagos,Cerro Punta Pitt,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,2.543961413,3.567912555
976,CDRS_13775,1998,South America,island,Galapagos,Galapagos,San Cristobal,0,9,17.88,14,Ecuador,Galapagos,Cerro Punta Pitt,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,2.88368277,4.228474902
977,CDRS_13775,1998,South America,island,Galapagos,Galapagos,San Cristobal,0,10,13.49,14,Ecuador,Galapagos,Cerro Punta Pitt,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,2.60194867,3.672873534
978,CDRS_16045,2001,South America,island,Galapagos,Galapagos,Santa Cruz,1,1,29.66,12,Ecuador,Galapagos,Botadero,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,3.389799337,5.446099522
979,CDRS_16045,2001,South America,island,Galapagos,Galapagos,Santa Cruz,1,2,23.4,12,Ecuador,Galapagos,Botadero,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,3.152736022,4.837354649
980,CDRS_16045,2001,South America,island,Galapagos,Galapagos,Santa Cruz,1,3,22.8,12,Ecuador,Galapagos,Botadero,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,3.126760536,4.774934555
981,CDRS_16045,2001,South America,island,Galapagos,Galapagos,Santa Cruz,1,4,14.08,12,Ecuador,Galapagos,Botadero,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,2.644755351,3.752332608
982,CDRS_16045,2001,South America,island,Galapagos,Galapagos,Santa Cruz,1,5,23.37,12,Ecuador,Galapagos,Botadero,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,3.151453149,4.834252786
983,CDRS_16045,2001,South America,island,Galapagos,Galapagos,Santa Cruz,1,6,14.95,12,Ecuador,Galapagos,Botadero,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,2.7047113,3.866522986
984,CDRS_16045,2001,South America,island,Galapagos,Galapagos,Santa Cruz,1,7,18.36,12,Ecuador,Galapagos,Botadero,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,2.910174385,4.284857057
985,CDRS_16045,2001,South America,island,Galapagos,Galapagos,Santa Cruz,1,8,10.38,12,Ecuador,Galapagos,Botadero,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,2.339880878,3.221800739
986,CDRS_16045,2001,South America,island,Galapagos,Galapagos,Santa Cruz,1,9,10.27,12,Ecuador,Galapagos,Botadero,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,2.329227024,3.204684072
987,CDRS_16045,2001,South America,island,Galapagos,Galapagos,Santa Cruz,1,10,18.18,12,Ecuador,Galapagos,Botadero,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,2.900322089,4.263801121
988,CDRS_16356,2004,South America,island,Galapagos,Galapagos,Isabela,1,1,29.12,16,Ecuador,Galapagos,Puerto Villamil,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,3.371425223,5.396295025
989,CDRS_16356,2004,South America,island,Galapagos,Galapagos,Isabela,1,2,14.64,16,Ecuador,Galapagos,Puerto Villamil,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,2.683757509,3.826225294
990,CDRS_16356,2004,South America,island,Galapagos,Galapagos,Isabela,1,3,22.65,16,Ecuador,Galapagos,Puerto Villamil,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,3.120159852,4.759201614
991,CDRS_16356,2004,South America,island,Galapagos,Galapagos,Isabela,1,4,13.97,16,Ecuador,Galapagos,Puerto Villamil,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,2.636912173,3.737646318
992,CDRS_16356,2004,South America,island,Galapagos,Galapagos,Isabela,1,5,9.8,16,Ecuador,Galapagos,Puerto Villamil,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,2.282382386,3.130495168
993,CDRS_16356,2004,South America,island,Galapagos,Galapagos,Isabela,1,6,33.81,16,Ecuador,Galapagos,Puerto Villamil,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,3.520756617,5.814636704
994,CDRS_16356,2004,South America,island,Galapagos,Galapagos,Isabela,1,7,27.29,16,Ecuador,Galapagos,Puerto Villamil,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,3.306520335,5.223983155
995,CDRS_16356,2004,South America,island,Galapagos,Galapagos,Isabela,1,8,14.27,16,Ecuador,Galapagos,Puerto Villamil,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,2.658159431,3.777565354
996,CDRS_16356,2004,South America,island,Galapagos,Galapagos,Isabela,1,9,25.96,16,Ecuador,Galapagos,Puerto Villamil,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,3.256556892,5.095095681
997,CDRS_16356,2004,South America,island,Galapagos,Galapagos,Isabela,1,10,17.15,16,Ecuador,Galapagos,Puerto Villamil,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,2.841998174,4.141255848
998,CDRS_16356,2004,South America,island,Galapagos,Galapagos,Isabela,1,11,34.33,16,Ecuador,Galapagos,Puerto Villamil,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,3.536019607,5.85918083
999,CDRS_16359,2004,South America,island,Galapagos,Galapagos,Isabela,1,1,37.34,16,Ecuador,Galapagos,Volcan Sierra Negra,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,3.620065138,6.110646447
1000,CDRS_16359,2004,South America,island,Galapagos,Galapagos,Isabela,1,2,21.02,16,Ecuador,Galapagos,Volcan Sierra Negra,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,3.045474365,4.584757355
1001,CDRS_16359,2004,South America,island,Galapagos,Galapagos,Isabela,1,3,44.48,16,Ecuador,Galapagos,Volcan Sierra Negra,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,3.79503965,6.6693328
1002,CDRS_16359,2004,South America,island,Galapagos,Galapagos,Isabela,1,4,42.84,16,Ecuador,Galapagos,Volcan Sierra Negra,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,3.757472246,6.545227269
1003,CDRS_16359,2004,South America,island,Galapagos,Galapagos,Isabela,1,5,23.58,16,Ecuador,Galapagos,Volcan Sierra Negra,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,3.160398895,4.855924217
1004,CDRS_16359,2004,South America,island,Galapagos,Galapagos,Isabela,1,6,40.94,16,Ecuador,Galapagos,Volcan Sierra Negra,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,3.71210758,6.398437309
1005,CDRS_16359,2004,South America,island,Galapagos,Galapagos,Isabela,1,7,26.02,16,Ecuador,Galapagos,Volcan Sierra Negra,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,3.258865473,5.100980298
1006,CDRS_16359,2004,South America,island,Galapagos,Galapagos,Isabela,1,8,40.37,16,Ecuador,Galapagos,Volcan Sierra Negra,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,3.698086935,6.353739057
1007,CDRS_16359,2004,South America,island,Galapagos,Galapagos,Isabela,1,9,30.4,16,Ecuador,Galapagos,Volcan Sierra Negra,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,3.414442608,5.513619501
1008,CDRS_16359,2004,South America,island,Galapagos,Galapagos,Isabela,1,10,30.89,16,Ecuador,Galapagos,Volcan Sierra Negra,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,3.430432507,5.557877293
1009,CDRS_34160,2006,South America,island,Galapagos,Galapagos,San Cristobal,0,1,35.17,14,Ecuador,Galapagos,Puerto Baquerizo Moreno,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,3.560193446,5.930430001
1010,CDRS_34160,2006,South America,island,Galapagos,Galapagos,San Cristobal,0,2,23.32,14,Ecuador,Galapagos,Puerto Baquerizo Moreno,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,3.149311361,4.829078587
1011,CDRS_34160,2006,South America,island,Galapagos,Galapagos,San Cristobal,0,3,29.01,14,Ecuador,Galapagos,Puerto Baquerizo Moreno,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,3.367640598,5.386093204
1012,CDRS_34160,2006,South America,island,Galapagos,Galapagos,San Cristobal,0,4,18.12,14,Ecuador,Galapagos,Puerto Baquerizo Moreno,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,2.897016301,4.256759331
1013,CDRS_34160,2006,South America,island,Galapagos,Galapagos,San Cristobal,0,5,19.28,14,Ecuador,Galapagos,Puerto Baquerizo Moreno,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,2.959068289,4.39089968
1014,CDRS_34160,2006,South America,island,Galapagos,Galapagos,San Cristobal,0,6,28.37,14,Ecuador,Galapagos,Puerto Baquerizo Moreno,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,3.345332249,5.326349594
1015,CDRS_34160,2006,South America,island,Galapagos,Galapagos,San Cristobal,0,7,23.55,14,Ecuador,Galapagos,Puerto Baquerizo Moreno,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,3.15912582,4.852834223
1016,CDRS_34160,2006,South America,island,Galapagos,Galapagos,San Cristobal,0,8,25.6,14,Ecuador,Galapagos,Puerto Baquerizo Moreno,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,3.242592351,5.059644256
1017,CDRS_34160,2006,South America,island,Galapagos,Galapagos,San Cristobal,0,9,23.76,14,Ecuador,Galapagos,Puerto Baquerizo Moreno,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,3.168003494,4.874423043
1018,CDRS_34160,2006,South America,island,Galapagos,Galapagos,San Cristobal,0,10,20.08,14,Ecuador,Galapagos,Puerto Baquerizo Moreno,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,2.999724295,4.4810713
1019,CDRS_43184,2008,South America,island,Galapagos,Galapagos,Baltra,0,1,10.3,14,Ecuador,Galapagos,Airport,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,2.332143895,3.209361307
1020,CDRS_43184,2008,South America,island,Galapagos,Galapagos,Baltra,0,2,14.38,14,Ecuador,Galapagos,Airport,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,2.665838352,3.792097045
1021,CDRS_43184,2008,South America,island,Galapagos,Galapagos,Baltra,0,3,9.33,14,Ecuador,Galapagos,Airport,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,2.233235015,3.05450487
1022,CDRS_43184,2008,South America,island,Galapagos,Galapagos,Baltra,0,4,12.7,14,Ecuador,Galapagos,Airport,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,2.541601993,3.563705936
1023,CDRS_43184,2008,South America,island,Galapagos,Galapagos,Baltra,0,5,19.33,14,Ecuador,Galapagos,Airport,NA,NA,NA,CDRS,NA,NA,NA,NA,NA,2.961658293,4.396589587
