ind_num,Herb_name,Herb_number,ID,year_collected,continent,mainland_island,galapagos_other,island_group,galapagos_island,finch_beak,flower_num,petal_length,country,province_state,location,latitude,longitude,scale,collection.date,collector,collection.no,Coordinate.notes,Measurer_note,Bio_1,Bio_4,Bio_12,Bio_15
665,Smithsonian,14185,Smithsonian_14185,1891,South America,island,Galapagos,Galapagos Islands,Floreana,0,1,11.592,Ecuador,Colon,Charles. Galapagos Is.,-1.300357,-90.435692,21.2434,1-Apr,"Agassiz, A. E.",NA,NA,NA,21.81666756,178.2278137,508,48.18938065
666,Smithsonian,25621,Smithsonian_25621,1888,South America,island,Galapagos,Galapagos Islands,Isabela,1,1,10.248,Ecuador,Colon,"Galapagos Islands. Albemarle Island, Galapagos.",-0.410079,-91.119669,21.2434,10-Apr,"Lee, L. A.",NA,NA,NA,20.53750038,130.9254761,265,93.01400757
667,Smithsonian,25622,Smithsonian_25622,1888,South America,island,Galapagos,Galapagos Islands,Isabela,1,1,12.02,Ecuador,Colon,"Galapagos Islands. Albemarle Island, Galapagos.",-0.410079,-91.119669,21.2434,10-Apr,"Lee, L. A.",NA,NA,NA,20.53750038,130.9254761,265,93.01400757
668,Smithsonian,25622,Smithsonian_25622,1888,South America,island,Galapagos,Galapagos Islands,Isabela,1,2,9.365,Ecuador,Colon,"Galapagos Islands. Albemarle Island, Galapagos.",-0.410079,-91.119669,21.2434,10-Apr,"Lee, L. A.",NA,NA,NA,20.53750038,130.9254761,265,93.01400757
669,Smithsonian,543069,Smithsonian_543069,1899,South America,island,Galapagos,Galapagos Islands,Isabela,1,1,7.26,Ecuador,Colon,"Galapagos. Tagus Cove, Albemarle Island.",-0.262043,-91.371212,21.2518,Feb 1899,"Snodgrass, R. E.; Heller, E.",163,NA,NA,24.24369621,129.8865662,245.5090027,92.62779236
670,Smithsonian,543070,Smithsonian_543070,1899,South America,island,Galapagos,Galapagos Islands,Isabela,1,1,10.332,Ecuador,Colon,"Galapagos. Tagus Cove, Albemarle Island.",-0.262043,-91.371212,21.2493,Mar 1899,"Snodgrass, R. E.; Heller, E.",165,NA,NA,24.24369621,129.8865662,245.5090027,92.62779236
671,Smithsonian,921485,Smithsonian_921485,1905,South America,island,Galapagos,Galapagos Islands,Isabela,1,1,13.087,Ecuador,Colon,The Galapagos Islands. Albemarle Island. Tagus Cove.,-0.262043,-91.371212,21.2605,29 Mar 1905 to 29 Mar 1906,"Stewart, A. N.",1730,NA,NA,24.24369621,129.8865662,245.5090027,92.62779236
672,Smithsonian,1759513,Smithsonian_1759513,1942,South America,island,Galapagos,Galapagos Islands,Baltra,0,1,6.119,Ecuador,Colon,Galapagos Ids.: South Seymour Is.,-0.449422,-90.273932,21.2513,26-Jun-42,"Schmidt, W.",145,NA,NA,24.31666756,154.6599579,163,104.3817749
673,Smithsonian,1759513,Smithsonian_1759513,1942,South America,island,Galapagos,Galapagos Islands,Baltra,0,2,8.806,Ecuador,Colon,Galapagos Ids.: South Seymour Is.,-0.449422,-90.273932,21.2513,26-Jun-42,"Schmidt, W.",145,NA,NA,24.31666756,154.6599579,163,104.3817749
674,Smithsonian,1759513,Smithsonian_1759513,1942,South America,island,Galapagos,Galapagos Islands,Baltra,0,3,7.418,Ecuador,Colon,Galapagos Ids.: South Seymour Is.,-0.449422,-90.273932,21.2513,26-Jun-42,"Schmidt, W.",145,NA,NA,24.31666756,154.6599579,163,104.3817749
675,Smithsonian,2659503,Smithsonian_2659503,1964,South America,island,Galapagos,Galapagos Islands,Gardner,0,1,9.138,Ecuador,Colon,The Central Pacific Islands. Gardner Island. Rocky ledge just above and on the north side of the lagoon.,-1.331961,-90.295462,21.2513,23-Oct-64,"Long, C. R.",2496,NA,NA,23.6069622,184.716217,417.7667236,63.69846344
676,Smithsonian,2659503,Smithsonian_2659503,1964,South America,island,Galapagos,Galapagos Islands,Gardner,0,2,11.117,Ecuador,Colon,The Central Pacific Islands. Gardner Island. Rocky ledge just above and on the north side of the lagoon.,-1.331961,-90.295462,21.2513,23-Oct-64,"Long, C. R.",2496,NA,NA,23.6069622,184.716217,417.7667236,63.69846344
677,Smithsonian,3307721,Smithsonian_3307721,1989,South America,continent,NA,NA,NA,NA,1,8.951,Guyana,Demerara-Mahaica,Ogle Sugar Estate ±4 mi. SE of Georgetown,6.674355,-58.069949,21.2513,13 Jun 1989 (13 June 1989),"Peterson, P. M.; Persaud, H.",7446,NA,NA,26.82083321,47.50399017,1824,41.5608902
678,Smithsonian,3307721,Smithsonian_3307721,1989,South America,continent,NA,NA,NA,NA,2,9.876,Guyana,Demerara-Mahaica,Ogle Sugar Estate ±4 mi. SE of Georgetown,6.674355,-58.069949,21.2513,13 Jun 1989 (13 June 1989),"Peterson, P. M.; Persaud, H.",7446,NA,NA,26.82083321,47.50399017,1824,41.5608902
679,Smithsonian,987860,Smithsonian_987860,1918,South America,continent,NA,NA,NA,NA,1,17.549,Paraguay,Guaira,"Maiquetia, near La Guaira.",-25.819929,-56.311989,21.2513,19-Mar-18,"Pittier, H. F.",7762,NA,NA,22.02083397,356.7622986,1561,25.76467705
680,Smithsonian,987860,Smithsonian_987860,1918,South America,continent,NA,NA,NA,NA,2,26.14,Paraguay,Guaira,"Maiquetia, near La Guaira.",-25.819929,-56.311989,21.2513,19-Mar-18,"Pittier, H. F.",7762,NA,NA,22.02083397,356.7622986,1561,25.76467705
681,Smithsonian,417830,Smithsonian_417830,1901,South America,island,other,Margarita,NA,NA,1,21.535,Venezuela,Nueva Esparta,Isla Magarita,10.959614,-64.046843,21.2518,20-Jul-01,"Miller, O. O.; Johnston, J. R.",98,NA,NA,27.47916603,86.00892639,718,53.88459778
682,Smithsonian,417830,Smithsonian_417830,1901,South America,island,other,Margarita,NA,NA,2,19.582,Venezuela,Nueva Esparta,Isla Magarita,10.959614,-64.046843,21.2518,20-Jul-01,"Miller, O. O.; Johnston, J. R.",98,NA,NA,27.47916603,86.00892639,718,53.88459778
683,Smithsonian,602130,Smithsonian_602130,1913,South America,continent,NA,NA,NA,NA,1,15.794,Venezuela,Lara,"Around Barquisimeto, in the cactus formation.",10.071833,-69.349021,21.2451,29-Jun-13,"Pittier, H. F.",6392,NA,NA,25.17499924,57.18791199,960,35.34480667
684,Smithsonian,602130,Smithsonian_602130,1913,South America,continent,NA,NA,NA,NA,2,17.133,Venezuela,Lara,"Around Barquisimeto, in the cactus formation.",10.071833,-69.349021,21.2451,29-Jun-13,"Pittier, H. F.",6392,NA,NA,25.17499924,57.18791199,960,35.34480667
685,Smithsonian,602130,Smithsonian_602130,1913,South America,continent,NA,NA,NA,NA,3,16.84,Venezuela,Lara,"Around Barquisimeto, in the cactus formation.",10.071833,-69.349021,21.2451,29-Jun-13,"Pittier, H. F.",6392,NA,NA,25.17499924,57.18791199,960,35.34480667
686,Smithsonian,1120871,Smithsonian_1120871,1922,South America,continent,NA,NA,NA,NA,1,20.086,Venezuela,NA,Playa de Cabo Blanco.,10.612747,-66.989499,21.2513,20-Feb-22,"Pittier, H. F.",10180,NA,NA,26.83853149,84.38067627,723.8414307,70.20745087
687,Smithsonian,1232821,Smithsonian_1232821,1925,South America,continent,NA,NA,NA,NA,1,19.879,Venezuela,Lara,Barquisimeto.,10.071833,-69.349021,21.2513,1-Jun-25,"Saer, J.",246,NA,NA,25.17499924,57.18791199,960,35.34480667
688,Smithsonian,1232821,Smithsonian_1232821,1925,South America,continent,NA,NA,NA,NA,2,17.024,Venezuela,Lara,Barquisimeto.,10.071833,-69.349021,21.2513,1-Jun-25,"Saer, J.",246,NA,NA,25.17499924,57.18791199,960,35.34480667
689,Smithsonian,1232821,Smithsonian_1232821,1925,South America,continent,NA,NA,NA,NA,3,17.232,Venezuela,Lara,Barquisimeto.,10.071833,-69.349021,21.2513,1-Jun-25,"Saer, J.",246,NA,NA,25.17499924,57.18791199,960,35.34480667
690,Smithsonian,1855058,Smithsonian_1855058,1943,South America,continent,NA,NA,NA,NA,1,20.919,Venezuela,Lara,Barquisimeto. Dry valley west of city.,10.061929,-69.464124,21.2513,16-Mar-43,"Killip, E. P.",37087,NA,NA,24.21249962,55.27309036,914,61.51651764
691,Smithsonian,1855058,Smithsonian_1855058,1943,South America,continent,NA,NA,NA,NA,2,19.233,Venezuela,Lara,Barquisimeto. Dry valley west of city.,10.061929,-69.464124,21.2513,16-Mar-43,"Killip, E. P.",37087,NA,NA,24.21249962,55.27309036,914,61.51651764
692,Smithsonian,1855058,Smithsonian_1855058,1943,South America,continent,NA,NA,NA,NA,3,22.573,Venezuela,Lara,Barquisimeto. Dry valley west of city.,10.061929,-69.464124,21.2513,16-Mar-43,"Killip, E. P.",37087,NA,NA,24.21249962,55.27309036,914,61.51651764
693,Smithsonian,2465529,Smithsonian_2465529,1964,South America,continent,NA,NA,NA,NA,1,14.646,Venezuela,NA,Peninsula Paraguana. 8 Km. from Pueblo Nuevo along road to Santa Ana.,11.874105,-69.94154,21.2513,21-Dec-64,"Breteler, F. J.",4398,NA,NA,27.04999924,112.4722443,525,53.88567734
694,Smithsonian,2526918,Smithsonian_2526918,1967,South America,continent,NA,NA,NA,NA,1,12.248,Venezuela,Lara,Moyetones Dtto. Iribarren en una colina.,10.157493,-69.8243,21.2513,27-Sep-67,"González, A. C.",13,NA,NA,25.41666603,52.71421432,724,53.55599213
695,Smithsonian,2925546,Smithsonian_2925546,1973,South America,continent,NA,NA,NA,NA,1,20.28,Venezuela,Sucre,"Playa Cachimena, Oeste del Hotel Cumanagoto y Suroeste de Cumana.",10.40619,-64.18581,21.2513,8-Sep-73,"Steyermark, J. A.; Espinoza, V. C.; Manara, B. J.",108218,NA,NA,26.48749924,61.4271698,889,68.98916626
696,Smithsonian,2947322,Smithsonian_2947322,1966,South America,continent,NA,NA,NA,NA,1,15.2,Venezuela,Falcon,"1.7 kilometros al norte de Coro, Peninsula de Paraguana.",11.794989,-69.949458,21.2513,23-Jan-66,"Steyermark, J. A.; Braun, A.",94517,NA,NA,27.38750076,110.7233582,487,63.37241364
697,Smithsonian,3322264,Smithsonian_3322264,1988,South America,continent,NA,NA,NA,NA,1,16.577,Venezuela,Vargas,Road from Catia del Mar to Colonia Tovar,10.514957,-67.181833,21.2513,30-Dec-88,"Hahn, W.; Grifo, F. T.",4913,NA,NA,23.45416641,81.94949341,960,51.41982269
698,Smithsonian,3322264,Smithsonian_3322264,1988,South America,continent,NA,NA,NA,NA,2,17.384,Venezuela,Vargas,Road from Catia del Mar to Colonia Tovar,10.514957,-67.181833,21.2513,30-Dec-88,"Hahn, W.; Grifo, F. T.",4913,NA,NA,23.45416641,81.94949341,960,51.41982269
699,Smithsonian,3322264,Smithsonian_3322264,1988,South America,continent,NA,NA,NA,NA,3,16.08,Venezuela,Vargas,Road from Catia del Mar to Colonia Tovar,10.514957,-67.181833,21.2513,30-Dec-88,"Hahn, W.; Grifo, F. T.",4913,NA,NA,23.45416641,81.94949341,960,51.41982269
700,HUH,2053,HUH_2053,1953,South America ,island,other,ABC islands (Leeward Antilles),NA,NA,1,22.854,Aruba ,NA,Along road near Oranjestad,12.5082899,-70.0132398,18.2528,Dec,A.L Stoffers,2053,NA,NA,28.01666641,106.841713,409,70.92601776
701,HUH,2053,HUH_2053,1953,South America ,island,other,ABC islands (Leeward Antilles),NA,NA,2,25.035,Aruba ,NA,Along road near Oranjestad,12.5082899,-70.0132398,18.2528,Dec,A.L Stoffers,2053,NA,NA,28.01666641,106.841713,409,70.92601776
702,HUH,2053,HUH_2053,1953,South America ,island,other,ABC islands (Leeward Antilles),NA,NA,3,23.977,Aruba ,NA,Along road near Oranjestad,12.5082899,-70.0132398,18.2528,Dec,A.L Stoffers,2053,NA,NA,28.01666641,106.841713,409,70.92601776
703,HUH,962,HUH_962,1891,South America ,continent,NA,NA,NA,NA,1,9.431,Bolivia,NA,Bolivian plateau ,-17.9999997,-68,18.2528,NA,"N.L Britton, H.H Rusby",962,NA,NA,7.370833397,254.3749847,335,106.6449509
704,HUH,09.24.27 162,HUH_09.24.27 162,1891,South America ,continent,NA,NA,NA,NA,1,10,Bolivia,NA,Bolivian plateau ,-17.9999997,-68,18.2528,NA,"N.L Britton, H.H Rusby",NA,NA,same number as another specimen from same place? Using file name instead,7.370833397,254.3749847,335,106.6449509
705,HUH,2,HUH_2,1925,South America ,continent,NA,NA,NA,NA,1,23.65,Colombia,Dept. of Valle del Cauca,Abundant along railroad RioFrio ,4.15663,-76.2877624,18.2528,1-Mar,Fred Walker,2,NA,NA,23.76250076,38.44269943,1477,32.69553757
706,HUH,2,HUH_2,1925,South America ,continent,NA,NA,NA,NA,2,23.066,Colombia,Dept. of Valle del Cauca,Abundant along railroad RioFrio ,4.15663,-76.2877624,18.2528,1-Mar,Fred Walker,2,NA,NA,23.76250076,38.44269943,1477,32.69553757
707,HUH,2,HUH_2,1925,South America ,continent,NA,NA,NA,NA,3,27.594,Colombia,Dept. of Valle del Cauca,Abundant along railroad RioFrio ,4.15663,-76.2877624,18.2528,1-Mar,Fred Walker,2,NA,NA,23.76250076,38.44269943,1477,32.69553757
708,HUH,153,HUH_153,1854,South America ,continent,NA,NA,NA,NA,1,21.927,Colombia,NA,Sea shore near Colombia,4.645345,-74.3390061,18.2528,NA,A. Fendler,153,Location not specific enough to find,NA,14.3125,24.59905052,1338,34.03517151
709,HUH,153,HUH_153,1854,South America ,continent,NA,NA,NA,NA,2,13.755,Colombia,NA,Sea shore near Colombia,4.645345,-74.3390061,18.2528,NA,A. Fendler,153,Location not specific enough to find,NA,14.3125,24.59905052,1338,34.03517151
710,HUH,573,HUH_573,1898,South America ,continent,NA,NA,NA,NA,1,23.378,Colombia,Magdalena,Santa Marta,11.2315252,-74.182397,18.2528,Jul,Herbet H. Smith,573,No specific location,NA,28.125,51.2790947,718,74.13956451
711,HUH,573,HUH_573,1898,South America ,continent,NA,NA,NA,NA,2,19.535,Colombia,Magdalena,Santa Marta,11.2315252,-74.182397,18.2528,Jul,Herbet H. Smith,573,No specific location,NA,28.125,51.2790947,718,74.13956451
712,HUH,1115,HUH_1115,1963,South America ,continent,NA,NA,NA,NA,1,11.494,Colombia,Dept. Atlantico,Sabanilla,11.0203954,-74.9040557,18.2528,5-Sep,Duncan M. Porter,NA,NA,NA,27.88750076,53.7301712,852,79.2164917
713,HUH,1115,HUH_1115,1963,South America ,continent,NA,NA,NA,NA,2,12.053,Colombia,Dept. Atlantico,Sabanilla,11.0203954,-74.9040557,18.2528,5-Sep,Duncan M. Porter,NA,NA,NA,27.88750076,53.7301712,852,79.2164917
714,HUH,1117,HUH_1117,1963,South America ,continent,NA,NA,NA,NA,1,18.483,Colombia,Dept. Atlantico,Barranquilla,10.983812,-74.8180176,18.2528,6-Sep,Duncan M. Porter,NA,NA,NA,27.69583321,48.45138931,770,72.30458069
715,HUH,1117,HUH_1117,1963,South America ,continent,NA,NA,NA,NA,2,19.652,Colombia,Dept. Atlantico,Barranquilla,10.983812,-74.8180176,18.2528,6-Sep,Duncan M. Porter,NA,NA,NA,27.69583321,48.45138931,770,72.30458069
716,HUH,1117,HUH_1117,1963,South America ,continent,NA,NA,NA,NA,3,19.655,Colombia,Dept. Atlantico,Barranquilla,10.983812,-74.8180176,18.2528,6-Sep,Duncan M. Porter,NA,NA,NA,27.69583321,48.45138931,770,72.30458069
717,HUH,1275,HUH_1275,1946,South America ,continent,NA,NA,NA,NA,1,13.027,Colombia,Magdalena,Santa Marta,11.2315252,-74.182397,18.2528,25-Jul,"M.B Foster, Earle Smith",1275,NA,NA,28.125,51.2790947,718,74.13956451
718,HUH,1275,HUH_1275,1946,South America ,continent,NA,NA,NA,NA,2,14.422,Colombia,Magdalena,Santa Marta,11.2315252,-74.182397,18.2528,25-Jul,"M.B Foster, Earle Smith",1275,NA,NA,28.125,51.2790947,718,74.13956451
719,HUH,1275,HUH_1275,1946,South America ,continent,NA,NA,NA,NA,3,13.029,Colombia,Magdalena,Santa Marta,11.2315252,-74.182397,18.2528,25-Jul,"M.B Foster, Earle Smith",1275,NA,NA,28.125,51.2790947,718,74.13956451
720,HUH,14036,HUH_14036,1926,South America ,continent,NA,NA,NA,NA,1,20.354,Colombia,Dept. Bolivar,"Vicinity of Cartagena, roadsides",10.4001988,-75.5085255,18.2528,2-Nov,E.P Killip. Albert C. Smith,14036,NA,NA,27.82083321,37.07843018,1008,63.34693527
721,HUH,14036,HUH_14036,1926,South America ,continent,NA,NA,NA,NA,2,20.892,Colombia,Dept. Bolivar,"Vicinity of Cartagena, roadsides",10.4001988,-75.5085255,18.2528,2-Nov,E.P Killip. Albert C. Smith,14036,NA,NA,27.82083321,37.07843018,1008,63.34693527
722,HUH,18C,HUH_18C,1948,South America ,continent,NA,NA,NA,NA,1,19.485,Colombia,Magdalena,Dry sandy beaches around Santa Marta ,11.2315252,-74.182397,18.2528,9-Jan,"Juán Giacometto,  Gabriel Gutiérrez, Fred A. Barkley",18C,NA,only flower,28.125,51.2790947,718,74.13956451
723,HUH,22009,HUH_22009,1916,South America ,island,other,ABC islands (Leeward Antilles),NA,NA,1,16.506,Curacao,NA,No other location info than island,12.2083,-68.9330001,18.2528,NA,Mr./Mrs. J.N Rose,22009,NA,no measurable associated leaf,27.98656845,95.41992188,495.1279907,67.33508301
724,HUH,165,HUH_165,1899,South America ,island,Galapagos,Galapagos Islands,Isabela,1,1,8.353,Ecuador,NA,"Common near beach and sandy hillsides up to 600ft, Tagus Cove",-0.262,-91.371255,18.2528,Mar,"R.E Snodgrass, E. Heller",165,Tagus cove,NA,24.24369621,129.8865662,245.5090027,92.62779236
725,HUH,165,HUH_165,1899,South America ,island,Galapagos,Galapagos Islands,Isabela,1,2,10.169,Ecuador,NA,"Common near beach and sandy hillsides up to 600ft, Tagus Cove",-0.262,-91.371255,18.2528,Mar,"R.E Snodgrass, E. Heller",165,Tagus cove,NA,24.24369621,129.8865662,245.5090027,92.62779236
726,HUH,165,HUH_165,1899,South America ,island,Galapagos,Galapagos Islands,Isabela,1,3,7.999,Ecuador,NA,"Common near beach and sandy hillsides up to 600ft, Tagus Cove",-0.262,-91.371255,18.2528,Mar,"R.E Snodgrass, E. Heller",165,Tagus cove,NA,24.24369621,129.8865662,245.5090027,92.62779236
727,HUH,291,HUH_291,1930,South America ,island,Galapagos,Galapagos Islands,Daphne Mayor,0,1,11.028,Ecuador,NA,Daphne Major,-0.4231139,-90.3713045,18.2528,30-Apr,Daphne Major,291,NA,only flower,24.35833359,164.7012787,137,102.7628937
728,HUH,511,HUH_511,1967,South America ,island,Galapagos,Galapagos Islands,Campeon,0,1,5.767,Ecuador,NA,"Southwesterly slopes of old crater, Isla Champion, about 1km off E shore of Isla Floreana (Charles Island) ",-1.2376502,-90.3858555,18.2528,13-Feb,"Ira L. Wiggins, Duncan M. Porter ",511,NA,NA,23.75833321,175.4841919,365,65.91323853
729,HUH,511,HUH_511,1967,South America ,island,Galapagos,Galapagos Islands,Campeon,0,2,5.467,Ecuador,NA,"Southwesterly slopes of old crater, Isla Champion, about 1km off E shore of Isla Floreana (Charles Island) ",-1.2376502,-90.3858555,18.2528,13-Feb,"Ira L. Wiggins, Duncan M. Porter ",511,NA,no measurable associated leaf,23.75833321,175.4841919,365,65.91323853
730,HUH,1722,HUH_1722,1905,South America ,island,Galapagos,Galapagos Islands,Isabela,1,1,6.509,Ecuador,NA,In light ashy soil near sea level,-0.9558521,-90.9664535,18.2528,5-Mar,Alban Stewart,1722,NA,NA,24.09583282,158.6083984,318,84.72167206
731,HUH,1722,HUH_1722,1905,South America ,island,Galapagos,Galapagos Islands,Isabela,1,2,7.202,Ecuador,NA,In light ashy soil near sea level,-0.9558521,-90.9664535,18.2528,5-Mar,Alban Stewart,1722,NA,NA,24.09583282,158.6083984,318,84.72167206
732,HUH,1730,HUH_1730,1905,South America ,island,Galapagos,Galapagos Islands,Isabela,1,1,9.812,Ecuador,NA,"Tagus cove: Common in tuffaceous soil, on the tops and sides of hills surrounding the cove. ",-0.262,-91.371255,18.2528,29-Mar,Alban Stewart,1730,Tagus cove,NA,24.24369621,129.8865662,245.5090027,92.62779236
733,HUH,1730,HUH_1730,1905,South America ,island,Galapagos,Galapagos Islands,Isabela,1,2,9.536,Ecuador,NA,"Tagus cove: Common in tuffaceous soil, on the tops and sides of hills surrounding the cove. ",-0.262,-91.371255,18.2528,29-Mar,Alban Stewart,1730,Tagus cove,NA,24.24369621,129.8865662,245.5090027,92.62779236
734,HUH,18742,HUH_18742,1964,South America ,island,Galapagos,Galapagos Islands,Santa Cruz,1,1,10.978,Ecuador,NA,Along old trail from Academy Bay towarda Bellavista. About 1km N of Academy Bay,-0.6944927,-90.3238714,18.2528,19-Feb,Ira L. Wiggins,18742,Coordinates for Bellavista,only flower ,22.49583244,195.1859131,325,70.59004211
735,HUH,09.24.05 157,HUH_09.24.05 157,1852,South America ,island,Galapagos,Galapagos Islands,Santa Cruz,1,1,17.301,Ecuador,NA,Santa Cruz island (Indefatigable),-0.6284954,-90.3595534,18.2528,NA,N. J Andermon,NA,NA,NA,20.50416756,169.9793854,336,72.42125702
736,HUH,24a,HUH_24a,1927,South America ,island,Galapagos,Galapagos Islands,Santiago,1,1,6.564,Ecuador,NA,James Island (Santiago Island),-0.2612672,-90.7093263,18.2528,Feb,NA,24a,NA,NA,22.69583321,151.0637817,247,78.51528931
737,HUH,24a,HUH_24a,1927,South America ,island,Galapagos,Galapagos Islands,Santiago,1,2,6,Ecuador,NA,James Island (Santiago Island),-0.2612672,-90.7093263,18.2528,Feb,NA,24a,NA,NA,22.69583321,151.0637817,247,78.51528931
738,HUH,932,HUH_932,1999,South America ,island,other,Leeward Antilles,NA,NA,1,14.917,Netherlands,NA,"Bonaire island, Nikiboko: around the house on Kaya Pos di Amor ",12.1487837,-68.2640308,18.2528,4-Mar,"A.S.J van Proosdij, B.P van de Riet, S.A.L Zander ",932,Coordinates for Kaya Pos di Amor,NA,28.5,96.57781219,590,66.12760162
739,HUH,932,HUH_932,1999,South America ,island,other,Leeward Antilles,NA,NA,2,19.755,Netherlands,NA,"Bonaire island, Nikiboko: around the house on Kaya Pos di Amor ",12.1487837,-68.2640308,18.2528,4-Mar,"A.S.J van Proosdij, B.P van de Riet, S.A.L Zander ",932,Coordinates for Kaya Pos di Amor,NA,28.5,96.57781219,590,66.12760162
740,HUH,932,HUH_932,1999,South America ,island,other,Leeward Antilles,NA,NA,3,18.343,Netherlands,NA,"Bonaire island, Nikiboko: around the house on Kaya Pos di Amor ",12.1487837,-68.2640308,18.2528,4-Mar,"A.S.J van Proosdij, B.P van de Riet, S.A.L Zander ",932,Coordinates for Kaya Pos di Amor,NA,28.5,96.57781219,590,66.12760162
741,HUH,98,HUH_98,1901,South America ,island,other,NA,NA,NA,1,15.114,Venezuela,Nueva Esparta,Island of Margarita ,11.0205575,-64.0927449,18.2528,20-Jul,"O.O Miller, J.R Johnston",98,NA,NA,27.36262703,81.90692902,681.8156128,49.96435547
742,HUH,98,HUH_98,1901,South America ,island,other,Isla de Margarita,NA,NA,2,20.715,Venezuela,Nueva Esparta,Island of Margarita ,11.0205575,-64.0927449,18.2528,20-Jul,"O.O Miller, J.R Johnston",98,NA,NA,27.36262703,81.90692902,681.8156128,49.96435547
